epoch,training_acc,training_loss,L2
0,2.62,1797.07,856.0
1,4.82,1791.76,877.0
2,5.63,1789.51,890.0
3,6.97,1786.39,901.0
4,6.96,1783.57,912.0
5,8.03,1781.67,922.0
6,8.52,1780.06,931.0
7,8.78,1779.09,941.0
8,9.42,1777.87,949.0
9,9.86,1775.75,958.0
10,10.32,1774.54,966.0
11,10.49,1773.24,974.0
12,10.5,1772.44,983.0
13,10.96,1770.47,991.0
14,11.41,1770.2,999.0
15,11.79,1768.46,1007.0
16,11.82,1767.77,1016.0
17,12.41,1766.19,1024.0
18,11.47,1765.18,1032.0
19,11.87,1764.1,1040.0
20,12.74,1762.97,1049.0
21,13.26,1762.13,1056.0
22,13.41,1761.2,1065.0
23,13.01,1760.6,1073.0
24,13.36,1759.2,1081.0
25,13.8,1758.73,1089.0
26,13.37,1757.34,1097.0
27,13.9,1756.76,1106.0
28,14.32,1755.75,1114.0
29,14.14,1754.89,1122.0
30,14.31,1754.19,1130.0
31,14.58,1753.24,1138.0
32,14.54,1752.48,1146.0
33,13.94,1751.75,1154.0
34,14.71,1751.06,1162.0
35,14.92,1749.82,1170.0
36,14.8,1749.07,1178.0
37,15.22,1748.82,1186.0
38,14.65,1747.62,1194.0
39,14.74,1746.37,1201.0
40,15.09,1746.59,1210.0
41,15.08,1745.24,1217.0
42,15.14,1744.83,1225.0
43,15.46,1743.99,1233.0
44,15.66,1743.27,1240.0
45,15.41,1742.56,1247.0
46,15.59,1741.72,1254.0
47,15.32,1740.93,1261.0
48,15.78,1740.27,1269.0
49,15.62,1739.16,1275.0
50,15.74,1738.37,1282.0
51,15.74,1738.5,1289.0
52,15.74,1738.8,1297.0
53,15.78,1737.42,1303.0
54,16.15,1736.88,1310.0
55,16.17,1736.48,1317.0
56,16.2,1736.13,1324.0
57,16.09,1734.88,1331.0
58,16.63,1733.69,1338.0
59,16.25,1733.07,1344.0
60,16.59,1732.41,1351.0
61,16.26,1731.95,1357.0
62,16.21,1731.54,1365.0
63,16.47,1730.87,1371.0
64,16.74,1730.16,1377.0
65,16.93,1730.43,1384.0
66,16.8,1729.07,1389.0
67,16.75,1729.08,1396.0
68,17.17,1728.7,1402.0
69,16.76,1728.06,1408.0
70,16.96,1728.18,1415.0
71,16.8,1727.7,1420.0
72,17.07,1727.13,1427.0
73,16.94,1726.66,1432.0
74,17.54,1726.01,1438.0
75,17.0,1725.97,1444.0
76,17.2,1725.94,1451.0
77,16.93,1725.24,1457.0
78,17.21,1725.13,1463.0
79,17.4,1724.35,1468.0
80,17.5,1724.88,1475.0
81,17.05,1724.16,1481.0
82,17.11,1723.79,1486.0
83,17.48,1722.93,1491.0
84,17.42,1722.87,1496.0
85,17.27,1723.09,1502.0
86,17.22,1722.87,1508.0
87,17.37,1722.64,1514.0
88,17.36,1722.49,1519.0
89,17.41,1721.68,1524.0
90,17.44,1721.77,1529.0
91,17.32,1721.74,1535.0
92,17.06,1721.48,1541.0
93,17.16,1721.0,1545.0
94,17.35,1720.83,1551.0
95,17.4,1720.96,1557.0
96,17.31,1720.59,1561.0
97,17.55,1720.18,1566.0
98,17.2,1720.2,1571.0
99,17.34,1720.23,1577.0
